,antecedents,consequents,confidence,lift,jaccard_coefficient,kulczynski_measure,confidence_norm,lift_norm,jaccard_coefficient_norm,kulczynski_measure_norm,score
2694,"frozenset({'Shadab Khan', 'Sri Lanka', '1st Inning'})",frozenset({'Lost'}),0.6666666666666665,1.8773946360153253,0.015209125475285171,0.5108843537414965,0.33333333333333304,0.03375527426160334,0.0006207806316442916,0.5808383233532932,0.2778132586216415
7706,"frozenset({'Wickets: 0-1', 'Shadab Khan', '2nd Inning', 'Economy: 0-6'})",frozenset({'Lost'}),0.6363636363636365,1.7920585161964475,0.026415094339622646,0.4957328385899815,0.27272727272727293,0.027617951668584592,0.06122448979591839,0.5427327163854112,0.2657671388394392
7196,"frozenset({'Shadab Khan', 'Sri Lanka', '1st Inning'})","frozenset({'Over: 4', 'Lost'})",0.6666666666666665,3.5507246376811588,0.028571428571428567,0.42721088435374144,0.33333333333333304,0.1541001651073197,0.07288629737609327,0.3704020530367834,0.24839652163459486
8617,"frozenset({'Wickets: 0-1', 'Shadab Khan', '2nd Inning', 'New Zealand'})",frozenset({'Lost'}),0.625,1.760057471264368,0.01893939393939394,0.4900510204081633,0.25,0.02531645569620253,0.020794681508967225,0.5284431137724551,0.24230298415404694
1170,"frozenset({'Shadab Khan', 'Economy: 10+'})",frozenset({'Lost'}),0.6000000000000001,1.6896551724137934,0.02264150943396227,0.47755102040816333,0.20000000000000018,0.020253164556962036,0.04081632653061227,0.49700598802395224,0.2233720108220656
5093,"frozenset({'Shadab Khan', 'Economy: 10+'})","frozenset({'Wickets: 0-1', 'Lost'})",0.6000000000000001,2.1100478468899526,0.028169014084507043,0.44217687074829937,0.20000000000000018,0.05048755375204411,0.07070997413049726,0.40804106073567165,0.20867406583505513
7198,"frozenset({'Shadab Khan', 'Sri Lanka'})","frozenset({'Over: 4', '1st Inning', 'Lost'})",0.5714285714285713,6.176470588235293,0.05633802816901407,0.3319727891156462,0.14285714285714257,0.342942240187214,0.22305260132221894,0.13088109495295114,0.18333147575841519
3821,"frozenset({'Shadab Khan', '2nd Inning', 'England'})",frozenset({'Lost'}),0.5714285714285713,1.6091954022988502,0.015151515151515154,0.46326530612244887,0.14285714285714257,0.014466546112115694,0.0003092145949288916,0.461077844311377,0.18271991514024608
1601,"frozenset({'Shadab Khan', 'Sri Lanka'})",frozenset({'Lost'}),0.5714285714285713,1.6091954022988502,0.015151515151515154,0.46326530612244887,0.14285714285714257,0.014466546112115694,0.0003092145949288916,0.461077844311377,0.18271991514024608
8005,"frozenset({'Wickets: 0-1', 'Shadab Khan', '2nd Inning', 'Economy: 10+'})",frozenset({'Lost'}),0.5714285714285713,1.6091954022988502,0.015151515151515154,0.46326530612244887,0.14285714285714257,0.014466546112115694,0.0003092145949288916,0.461077844311377,0.18271991514024608
5637,"frozenset({'Shadab Khan', 'Over: 4', 'England'})",frozenset({'Lost'}),0.5714285714285713,1.6091954022988502,0.015151515151515154,0.46326530612244887,0.14285714285714257,0.014466546112115694,0.0003092145949288916,0.461077844311377,0.18271991514024608
4102,"frozenset({'Shadab Khan', 'Wickets: 0-1', '2nd Inning'})",frozenset({'Lost'}),0.5,1.4080459770114944,0.05434782608695653,0.4275510204081633,0.0,0.0,0.2122892635314996,0.37125748502994016,0.17506402456843193
2696,"frozenset({'Shadab Khan', 'Sri Lanka'})","frozenset({'1st Inning', 'Lost'})",0.5714285714285713,4.117647058823528,0.03809523809523809,0.35510204081632646,0.14285714285714257,0.19487288586320592,0.12439261418853252,0.18905047048759607,0.15637735684630194
5848,"frozenset({'Shadab Khan', 'Sri Lanka'})","frozenset({'Over: 4', 'Lost'})",0.5714285714285713,3.0434782608695645,0.028368794326241134,0.3795918367346938,0.14285714285714257,0.11761930969415828,0.07179041829497755,0.25064157399486725,0.15134867151351203
9871,"frozenset({'Wickets: 0-1', 'Shadab Khan', '2nd Inning', 'Economy: 0-6'})","frozenset({'Over: 4', 'Lost'})",0.5454545454545455,2.905138339920949,0.04195804195804196,0.36660482374768094,0.09090909090909105,0.1076699854905689,0.14528328814043098,0.21797962516525404,0.1470185998134897
8656,"frozenset({'Wickets: 0-1', 'Shadab Khan', '2nd Inning', 'Over: 4'})",frozenset({'Lost'}),0.5,1.4080459770114944,0.03333333333333334,0.4275510204081633,0.0,0.0,0.09863945578231295,0.37125748502994016,0.14096908224367594
6925,"frozenset({'Shadab Khan', 'Economy: 8-10', 'Over: 4', '1st Inning'})",frozenset({'Lost'}),0.5,1.4080459770114944,0.01509433962264151,0.4275510204081633,0.0,0.0,0.0,0.37125748502994016,0.11137724550898205
3445,"frozenset({'Shadab Khan', '2nd Inning', 'Economy: 10+'})",frozenset({'Lost'}),0.5,1.4080459770114944,0.01509433962264151,0.4275510204081633,0.0,0.0,0.0,0.37125748502994016,0.11137724550898205
8007,"frozenset({'Shadab Khan', '2nd Inning', 'Economy: 10+'})","frozenset({'Wickets: 0-1', 'Lost'})",0.5,1.7583732057416268,0.018779342723004692,0.3921768707482993,0.0,0.025195324329235047,0.01992909839992333,0.28229255774165957,0.09318602927539837
